t_s,U1_mV,U2_mV,U3_mV
0.103333,281691.320,-281691.320,-0.000
0.103462,288011.502,-274914.235,-13097.267
0.103590,293864.527,-267691.237,-26173.290
0.103718,299240.903,-260034.044,-39206.860
0.103846,304131.910,-251955.074,-52176.836
0.103974,308529.613,-243467.432,-65062.181
0.104103,312426.880,-234584.885,-77841.995
0.104231,315817.390,-225321.840,-90495.549
0.104359,318695.643,-215693.323,-103002.319
0.104487,321056.970,-205714.950,-115342.019
0.104615,322897.541,-195402.907,-127494.634
0.104744,324214.372,-184773.920,-139440.452
0.104872,325005.325,-173845.229,-151160.097
0.105000,325269.119,-162634.560,-162634.560
0.105128,325005.325,-151160.097,-173845.229
0.105256,324214.372,-139440.452,-184773.920
0.105385,322897.541,-127494.634,-195402.907
0.105513,321056.970,-115342.019,-205714.950
0.105641,318695.643,-103002.319,-215693.323
0.105769,315817.390,-90495.549,-225321.840
0.105897,312426.880,-77841.995,-234584.885
0.106026,308529.613,-65062.181,-243467.432
0.106154,304131.910,-52176.836,-251955.074
0.106282,299240.903,-39206.860,-260034.044
0.106410,293864.527,-26173.290,-267691.237
0.106538,288011.502,-13097.267,-274914.235
0.106667,281691.320,0.000,-281691.320
0.106795,274914.235,13097.267,-288011.502
0.106923,267691.237,26173.290,-293864.527
0.107051,260034.044,39206.860,-299240.903
0.107179,251955.074,52176.836,-304131.910
0.107308,243467.432,65062.181,-308529.613
0.107436,234584.885,77841.995,-312426.880
0.107564,225321.840,90495.549,-315817.390
0.107692,215693.323,103002.319,-318695.643
0.107821,205714.950,115342.019,-321056.970
0.107949,195402.907,127494.634,-322897.541
0.108077,184773.920,139440.452,-324214.372
0.108205,173845.229,151160.097,-325005.325
0.108333,162634.560,162634.560,-325269.119
0.108462,151160.097,173845.229,-325005.325
0.108590,139440.452,184773.920,-324214.372
0.108718,127494.634,195402.907,-322897.541
0.108846,115342.019,205714.950,-321056.970
0.108974,103002.319,215693.323,-318695.643
0.109103,90495.549,225321.840,-315817.390
0.109231,77841.995,234584.885,-312426.880
0.109359,65062.181,243467.432,-308529.613
0.109487,52176.836,251955.074,-304131.910
0.109615,39206.860,260034.044,-299240.903
0.109744,26173.290,267691.237,-293864.527
0.109872,13097.267,274914.235,-288011.502
0.110000,-0.000,281691.320,-281691.320
0.110128,-13097.267,288011.502,-274914.235
0.110256,-26173.290,293864.527,-267691.237
0.110385,-39206.860,299240.903,-260034.044
0.110513,-52176.836,304131.910,-251955.074
0.110641,-65062.181,308529.613,-243467.432
0.110769,-77841.995,312426.880,-234584.885
0.110897,-90495.549,315817.390,-225321.840
0.111026,-103002.319,318695.643,-215693.323
0.111154,-115342.019,321056.970,-205714.950
0.111282,-127494.634,322897.541,-195402.907
0.111410,-139440.452,324214.372,-184773.920
0.111538,-151160.097,325005.325,-173845.229
0.111667,-162634.560,325269.119,-162634.560
0.111795,-173845.229,325005.325,-151160.097
0.111923,-184773.920,324214.372,-139440.452
0.112051,-195402.907,322897.541,-127494.634
0.112179,-205714.950,321056.970,-115342.019
0.112308,-215693.323,318695.643,-103002.319
0.112436,-225321.840,315817.390,-90495.549
0.112564,-234584.885,312426.880,-77841.995
0.112692,-243467.432,308529.613,-65062.181
0.112821,-251955.074,304131.910,-52176.836
0.112949,-260034.044,299240.903,-39206.860
0.113077,-267691.237,293864.527,-26173.290
0.113205,-274914.235,288011.502,-13097.267
0.113333,-281691.320,281691.320,0.000
0.113462,-288011.502,274914.235,13097.267
0.113590,-293864.527,267691.237,26173.290
0.113718,-299240.903,260034.044,39206.860
0.113846,-304131.910,251955.074,52176.836
0.113974,-308529.613,243467.432,65062.181
0.114103,-312426.880,234584.885,77841.995
0.114231,-315817.390,225321.840,90495.549
0.114359,-318695.643,215693.323,103002.319
0.114487,-321056.970,205714.950,115342.019
0.114615,-322897.541,195402.907,127494.634
0.114744,-324214.372,184773.920,139440.452
0.114872,-325005.325,173845.229,151160.097
0.115000,-325269.119,162634.560,162634.560
0.115128,-325005.325,151160.097,173845.229
0.115256,-324214.372,139440.452,184773.920
0.115385,-322897.541,127494.634,195402.907
0.115513,-321056.970,115342.019,205714.950
0.115641,-318695.643,103002.319,215693.323
0.115769,-315817.390,90495.549,225321.840
0.115897,-312426.880,77841.995,234584.885
0.116026,-308529.613,65062.181,243467.432
0.116154,-304131.910,52176.836,251955.074
0.116282,-299240.903,39206.860,260034.044
0.116410,-293864.527,26173.290,267691.237
0.116538,-288011.502,13097.267,274914.235
0.116667,-281691.320,-0.000,281691.320
0.116795,-274914.235,-13097.267,288011.502
0.116923,-267691.237,-26173.290,293864.527
0.117051,-260034.044,-39206.860,299240.903
0.117179,-251955.074,-52176.836,304131.910
0.117308,-243467.432,-65062.181,308529.613
0.117436,-234584.885,-77841.995,312426.880
0.117564,-225321.840,-90495.549,315817.390
0.117692,-215693.323,-103002.319,318695.643
0.117821,-205714.950,-115342.019,321056.970
0.117949,-195402.907,-127494.634,322897.541
0.118077,-184773.920,-139440.452,324214.372
0.118205,-173845.229,-151160.097,325005.325
0.118333,-162634.560,-162634.560,325269.119
0.118462,-151160.097,-173845.229,325005.325
0.118590,-139440.452,-184773.920,324214.372
0.118718,-127494.634,-195402.907,322897.541
0.118846,-115342.019,-205714.950,321056.970
0.118974,-103002.319,-215693.323,318695.643
0.119103,-90495.549,-225321.840,315817.390
0.119231,-77841.995,-234584.885,312426.880
0.119359,-65062.181,-243467.432,308529.613
0.119487,-52176.836,-251955.074,304131.910
0.119615,-39206.860,-260034.044,299240.903
0.119744,-26173.290,-267691.237,293864.527
0.119872,-13097.267,-274914.235,288011.502
0.120000,0.000,-281691.320,281691.320
0.120128,13097.267,-288011.502,274914.235
0.120256,26173.290,-293864.527,267691.237
0.120385,39206.860,-299240.903,260034.044
0.120513,52176.836,-304131.910,251955.074
0.120641,65062.181,-308529.613,243467.432
0.120769,77841.995,-312426.880,234584.885
0.120897,90495.549,-315817.390,225321.840
0.121026,103002.319,-318695.643,215693.323
0.121154,115342.019,-321056.970,205714.950
0.121282,127494.634,-322897.541,195402.907
0.121410,139440.452,-324214.372,184773.920
0.121538,151160.097,-325005.325,173845.229
0.121667,162634.560,-325269.119,162634.560
0.121795,173845.229,-325005.325,151160.097
0.121923,184773.920,-324214.372,139440.452
0.122051,195402.907,-322897.541,127494.634
0.122179,205714.950,-321056.970,115342.019
0.122308,215693.323,-318695.643,103002.319
0.122436,225321.840,-315817.390,90495.549
0.122564,234584.885,-312426.880,77841.995
0.122692,243467.432,-308529.613,65062.181
0.122821,251955.074,-304131.910,52176.836
0.122949,260034.044,-299240.903,39206.860
0.123077,267691.237,-293864.527,26173.290
0.123205,274914.235,-288011.502,13097.267
0.123333,281691.320,-281691.320,-0.000
0.123462,288011.502,-274914.235,-13097.267
0.123590,293864.527,-267691.237,-26173.290
0.123718,299240.903,-260034.044,-39206.860
0.123846,304131.910,-251955.074,-52176.836
0.123974,308529.613,-243467.432,-65062.181
0.124103,312426.880,-234584.885,-77841.995
0.124231,315817.390,-225321.840,-90495.549
0.124359,318695.643,-215693.323,-103002.319
0.124487,321056.970,-205714.950,-115342.019
0.124615,322897.541,-195402.907,-127494.634
0.124744,324214.372,-184773.920,-139440.452
0.124872,325005.325,-173845.229,-151160.097
0.125000,325269.119,-162634.560,-162634.560
0.125128,325005.325,-151160.097,-173845.229
0.125256,324214.372,-139440.452,-184773.920
0.125385,322897.541,-127494.634,-195402.907
0.125513,321056.970,-115342.019,-205714.950
0.125641,318695.643,-103002.319,-215693.323
0.125769,315817.390,-90495.549,-225321.840
0.125897,312426.880,-77841.995,-234584.885
0.126026,308529.613,-65062.181,-243467.432
0.126154,304131.910,-52176.836,-251955.074
0.126282,299240.903,-39206.860,-260034.044
0.126410,293864.527,-26173.290,-267691.237
0.126538,288011.502,-13097.267,-274914.235
0.126667,281691.320,0.000,-281691.320
0.126795,274914.235,13097.267,-288011.502
0.126923,267691.237,26173.290,-293864.527
0.127051,260034.044,39206.860,-299240.903
0.127179,251955.074,52176.836,-304131.910
0.127308,243467.432,65062.181,-308529.613
0.127436,234584.885,77841.995,-312426.880
0.127564,225321.840,90495.549,-315817.390
0.127692,215693.323,103002.319,-318695.643
0.127821,205714.950,115342.019,-321056.970
0.127949,195402.907,127494.634,-322897.541
0.128077,184773.920,139440.452,-324214.372
0.128205,173845.229,151160.097,-325005.325
0.128333,162634.560,162634.560,-325269.119
0.128462,151160.097,173845.229,-325005.325
0.128590,139440.452,184773.920,-324214.372
0.128718,127494.634,195402.907,-322897.541
0.128846,115342.019,205714.950,-321056.970
0.128974,103002.319,215693.323,-318695.643
0.129103,90495.549,225321.840,-315817.390
0.129231,77841.995,234584.885,-312426.880
0.129359,65062.181,243467.432,-308529.613
0.129487,52176.836,251955.074,-304131.910
0.129615,39206.860,260034.044,-299240.903
0.129744,26173.290,267691.237,-293864.527
0.129872,13097.267,274914.235,-288011.502
0.130000,-0.000,281691.320,-281691.320
0.130128,-13097.267,288011.502,-274914.235
0.130256,-26173.290,293864.527,-267691.237
0.130385,-39206.860,299240.903,-260034.044
0.130513,-52176.836,304131.910,-251955.074
0.130641,-65062.181,308529.613,-243467.432
0.130769,-77841.995,312426.880,-234584.885
0.130897,-90495.549,315817.390,-225321.840
0.131026,-103002.319,318695.643,-215693.323
0.131154,-115342.019,321056.970,-205714.950
0.131282,-127494.634,322897.541,-195402.907
0.131410,-139440.452,324214.372,-184773.920
0.131538,-151160.097,325005.325,-173845.229
0.131667,-162634.560,325269.119,-162634.560
0.131795,-173845.229,325005.325,-151160.097
0.131923,-184773.920,324214.372,-139440.452
0.132051,-195402.907,322897.541,-127494.634
0.132179,-205714.950,321056.970,-115342.019
0.132308,-215693.323,318695.643,-103002.319
0.132436,-225321.840,315817.390,-90495.549
0.132564,-234584.885,312426.880,-77841.995
0.132692,-243467.432,308529.613,-65062.181
0.132821,-251955.074,304131.910,-52176.836
0.132949,-260034.044,299240.903,-39206.860
0.133077,-267691.237,293864.527,-26173.290
0.133205,-274914.235,288011.502,-13097.267
0.133333,-281691.320,281691.320,0.000
0.133462,-288011.502,274914.235,13097.267
0.133590,-293864.527,267691.237,26173.290
0.133718,-299240.903,260034.044,39206.860
0.133846,-304131.910,251955.074,52176.836
0.133974,-308529.613,243467.432,65062.181
0.134103,-312426.880,234584.885,77841.995
0.134231,-315817.390,225321.840,90495.549
0.134359,-318695.643,215693.323,103002.319
0.134487,-321056.970,205714.950,115342.019
0.134615,-322897.541,195402.907,127494.634
0.134744,-324214.372,184773.920,139440.452
0.134872,-325005.325,173845.229,151160.097
0.135000,-325269.119,162634.560,162634.560
0.135128,-325005.325,151160.097,173845.229
0.135256,-324214.372,139440.452,184773.920
0.135385,-322897.541,127494.634,195402.907
0.135513,-321056.970,115342.019,205714.950
0.135641,-318695.643,103002.319,215693.323
0.135769,-315817.390,90495.549,225321.840
0.135897,-312426.880,77841.995,234584.885
0.136026,-308529.613,65062.181,243467.432
0.136154,-304131.910,52176.836,251955.074
0.136282,-299240.903,39206.860,260034.044
0.136410,-293864.527,26173.290,267691.237
0.136538,-288011.502,13097.267,274914.235
0.136667,-281691.320,-0.000,281691.320
0.136795,-274914.235,-13097.267,288011.502
0.136923,-267691.237,-26173.290,293864.527
0.137051,-260034.044,-39206.860,299240.903
0.137179,-251955.074,-52176.836,304131.910
0.137308,-243467.432,-65062.181,308529.613
0.137436,-234584.885,-77841.995,312426.880
0.137564,-225321.840,-90495.549,315817.390
0.137692,-215693.323,-103002.319,318695.643
0.137821,-205714.950,-115342.019,321056.970
0.137949,-195402.907,-127494.634,322897.541
0.138077,-184773.920,-139440.452,324214.372
0.138205,-173845.229,-151160.097,325005.325
0.138333,-162634.560,-162634.560,325269.119
0.138462,-151160.097,-173845.229,325005.325
0.138590,-139440.452,-184773.920,324214.372
0.138718,-127494.634,-195402.907,322897.541
0.138846,-115342.019,-205714.950,321056.970
0.138974,-103002.319,-215693.323,318695.643
0.139103,-90495.549,-225321.840,315817.390
0.139231,-77841.995,-234584.885,312426.880
0.139359,-65062.181,-243467.432,308529.613
0.139487,-52176.836,-251955.074,304131.910
0.139615,-39206.860,-260034.044,299240.903
0.139744,-26173.290,-267691.237,293864.527
0.139872,-13097.267,-274914.235,288011.502
0.140000,0.000,-281691.320,281691.320
0.140128,13097.267,-288011.502,274914.235
0.140256,26173.290,-293864.527,267691.237
0.140385,39206.860,-299240.903,260034.044
0.140513,52176.836,-304131.910,251955.074
0.140641,65062.181,-308529.613,243467.432
0.140769,77841.995,-312426.880,234584.885
0.140897,90495.549,-315817.390,225321.840
0.141026,103002.319,-318695.643,215693.323
0.141154,115342.019,-321056.970,205714.950
0.141282,127494.634,-322897.541,195402.907
0.141410,139440.452,-324214.372,184773.920
0.141538,151160.097,-325005.325,173845.229
0.141667,162634.560,-325269.119,162634.560
0.141795,173845.229,-325005.325,151160.097
0.141923,184773.920,-324214.372,139440.452
0.142051,195402.907,-322897.541,127494.634
0.142179,205714.950,-321056.970,115342.019
0.142308,215693.323,-318695.643,103002.319
0.142436,225321.840,-315817.390,90495.549
0.142564,234584.885,-312426.880,77841.995
0.142692,243467.432,-308529.613,65062.181
0.142821,251955.074,-304131.910,52176.836
0.142949,260034.044,-299240.903,39206.860
0.143077,267691.237,-293864.527,26173.290
0.143205,274914.235,-288011.502,13097.267
0.143333,281691.320,-281691.320,-0.000
0.143462,288011.502,-274914.235,-13097.267
0.143590,293864.527,-267691.237,-26173.290
0.143718,299240.903,-260034.044,-39206.860
0.143846,304131.910,-251955.074,-52176.836
0.143974,308529.613,-243467.432,-65062.181
0.144103,312426.880,-234584.885,-77841.995
0.144231,315817.390,-225321.840,-90495.549
0.144359,318695.643,-215693.323,-103002.319
0.144487,321056.970,-205714.950,-115342.019
0.144615,322897.541,-195402.907,-127494.634
0.144744,324214.372,-184773.920,-139440.452
0.144872,325005.325,-173845.229,-151160.097
0.145000,325269.119,-162634.560,-162634.560
0.145128,325005.325,-151160.097,-173845.229
0.145256,324214.372,-139440.452,-184773.920
0.145385,322897.541,-127494.634,-195402.907
0.145513,321056.970,-115342.019,-205714.950
0.145641,318695.643,-103002.319,-215693.323
0.145769,315817.390,-90495.549,-225321.840
0.145897,312426.880,-77841.995,-234584.885
0.146026,308529.613,-65062.181,-243467.432
0.146154,304131.910,-52176.836,-251955.074
0.146282,299240.903,-39206.860,-260034.044
0.146410,293864.527,-26173.290,-267691.237
0.146538,288011.502,-13097.267,-274914.235
0.146667,281691.320,0.000,-281691.320
0.146795,274914.235,13097.267,-288011.502
0.146923,267691.237,26173.290,-293864.527
0.147051,260034.044,39206.860,-299240.903
0.147179,251955.074,52176.836,-304131.910
0.147308,243467.432,65062.181,-308529.613
0.147436,234584.885,77841.995,-312426.880
0.147564,225321.840,90495.549,-315817.390
0.147692,215693.323,103002.319,-318695.643
0.147821,205714.950,115342.019,-321056.970
0.147949,195402.907,127494.634,-322897.541
0.148077,184773.920,139440.452,-324214.372
0.148205,173845.229,151160.097,-325005.325
0.148333,162634.560,162634.560,-325269.119
0.148462,151160.097,173845.229,-325005.325
0.148590,139440.452,184773.920,-324214.372
0.148718,127494.634,195402.907,-322897.541
0.148846,115342.019,205714.950,-321056.970
0.148974,103002.319,215693.323,-318695.643
0.149103,90495.549,225321.840,-315817.390
0.149231,77841.995,234584.885,-312426.880
0.149359,65062.181,243467.432,-308529.613
0.149487,52176.836,251955.074,-304131.910
0.149615,39206.860,260034.044,-299240.903
0.149744,26173.290,267691.237,-293864.527
0.149872,13097.267,274914.235,-288011.502
0.150000,-0.000,281691.320,-281691.320
0.150128,-13097.267,288011.502,-274914.235
0.150256,-26173.290,293864.527,-267691.237
0.150385,-39206.860,299240.903,-260034.044
0.150513,-52176.836,304131.910,-251955.074
0.150641,-65062.181,308529.613,-243467.432
0.150769,-77841.995,312426.880,-234584.885
0.150897,-90495.549,315817.390,-225321.840
0.151026,-103002.319,318695.643,-215693.323
0.151154,-115342.019,321056.970,-205714.950
0.151282,-127494.634,322897.541,-195402.907
0.151410,-139440.452,324214.372,-184773.920
0.151538,-151160.097,325005.325,-173845.229
0.151667,-162634.560,325269.119,-162634.560
0.151795,-173845.229,325005.325,-151160.097
0.151923,-184773.920,324214.372,-139440.452
0.152051,-195402.907,322897.541,-127494.634
0.152179,-205714.950,321056.970,-115342.019
0.152308,-215693.323,318695.643,-103002.319
0.152436,-225321.840,315817.390,-90495.549
0.152564,-234584.885,312426.880,-77841.995
0.152692,-243467.432,308529.613,-65062.181
0.152821,-251955.074,304131.910,-52176.836
0.152949,-260034.044,299240.903,-39206.860
0.153077,-267691.237,293864.527,-26173.290
0.153205,-274914.235,288011.502,-13097.267
0.153333,-281691.320,281691.320,0.000
0.153462,-288011.502,274914.235,13097.267
0.153590,-293864.527,267691.237,26173.290
0.153718,-299240.903,260034.044,39206.860
0.153846,-304131.910,251955.074,52176.836
0.153974,-308529.613,243467.432,65062.181
0.154103,-312426.880,234584.885,77841.995
0.154231,-315817.390,225321.840,90495.549
0.154359,-318695.643,215693.323,103002.319
0.154487,-321056.970,205714.950,115342.019
0.154615,-322897.541,195402.907,127494.634
0.154744,-324214.372,184773.920,139440.452
